1579,0,1222,12576,Gwen,12703,3740,true,8,2,1,0,70,4501,false,false,1138,1015,6986,4775,Graves,43140,3029,true,7,0,2,1,55,3337,false,false,1306,1016,7082,6854,Qiyana,97637,3164,true,8,1,0,0,66,4774,false,false,1397,1290,6749,976,Zeri,5486,4260,true,6,3,0,0,74,3073,false,false,1084,1084,6749,976,Yuumi,33734,2616,true,6,0,0,3,1,2949,false,false,false,0,11,3,0,1365,830,1608,12070,Jayce,28888,3597,true,8,0,2,2,81,4283,false,false,1143,492,4197,13204,JarvanIV,273546,4101,true,7,2,0,1,62,3573,false,false,1563,1408,7550,7644,Kassadin,43712,3254,true,8,1,1,0,71,4516,false,false,1002,1002,12712,2992,Caitlyn,523275,3162,true,6,0,2,0,72,2726,false,false,1141,1141,12917,3142,Senna,3162,2575,true,6,0,1,1,3,2911,false,false,false,1,11,3,1,600205,EUW1_6423648716,Platinum,SoloDuo,true
1579,1579,4740,9006,Gwen,12703,3961,true,8,2,1,0,76,4808,false,false,1138,1138,11489,5999,Graves,43140,3421,true,7,0,2,1,66,3892,false,false,1425,1378,8657,5789,Qiyana,97637,3513,true,9,1,0,0,76,5337,false,false,1501,1385,11564,4778,Zeri,5486,4664,true,7,3,0,0,86,3525,false,false,1153,1153,11564,4778,Yuumi,33734,2796,true,7,0,0,3,1,3401,false,false,false,0,11,3,0,1365,1058,14340,14391,Jayce,28888,4369,true,8,0,2,2,95,4962,false,false,1443,1164,12833,5253,JarvanIV,273546,4450,true,7,2,0,1,70,4025,false,false,1678,1427,7394,7549,Kassadin,43712,3823,true,9,1,1,0,84,5163,false,false,1098,936,13163,3818,Caitlyn,523275,3494,true,7,0,2,0,84,3223,false,false,1221,1221,12921,5257,Senna,3162,2767,true,7,0,1,1,3,3194,false,false,false,1,11,3,1,660232,EUW1_6423648716,Platinum,SoloDuo,true
1684,0,1969,12524,Gwen,12703,4132,true,9,2,2,0,79,5085,false,false,1237,417,11705,5594,Graves,43140,4123,true,8,1,2,1,70,4283,false,false,1425,0,11736,6575,Qiyana,97637,3954,true,9,1,1,1,82,5689,false,false,1504,890,12699,5215,Zeri,5486,5147,true,7,3,0,1,95,3974,false,false,1153,1153,12699,5215,Yuumi,33734,3337,true,7,1,0,3,1,3851,false,false,false,0,11,3,0,1594,195,1419,10840,Jayce,28888,4994,true,10,1,2,2,106,6281,false,false,1540,0,11270,5000,JarvanIV,273546,4737,true,8,2,1,2,75,4403,false,false,1828,557,13594,7069,Kassadin,43712,4095,true,9,1,1,1,90,5561,false,false,1098,0,12438,6441,Caitlyn,523275,3986,true,7,1,3,0,88,3570,false,false,1221,53,13510,7246,Senna,3162,3065,true,7,0,1,2,3,3504,false,false,false,1,11,3,1,720254,EUW1_6423648716,Platinum,SoloDuo,true
1684,1628,3362,7428,Gwen,12703,4387,true,9,2,2,0,87,5452,false,false,1237,921,4636,6193,Graves,43140,4305,true,8,1,2,1,75,4450,false,false,1425,658,5595,6382,Qiyana,97637,4130,true,9,1,1,1,85,5935,false,false,1666,1666,9554,1426,Zeri,5486,5555,true,8,3,0,1,101,4208,false,false,1274,1274,9554,1426,Yuumi,33734,3712,true,8,1,0,3,1,4084,false,false,false,1,10,3,0,1594,1588,8311,13609,Jayce,28888,6063,true,10,1,2,2,115,6648,false,false,1540,1395,6983,6895,JarvanIV,273546,5004,true,8,2,1,2,79,4746,false,false,1828,1811,7057,7046,Kassadin,43712,4420,true,9,1,1,1,98,5805,false,false,1098,1098,12079,2005,Caitlyn,523275,4229,true,7,1,3,0,92,3847,false,false,1221,1221,12165,3433,Senna,3162,3331,true,7,0,1,2,5,3580,false,false,false,1,11,3,1,780284,EUW1_6423648716,Platinum,SoloDuo,true
1793,1192,1914,11506,Gwen,12703,5093,true,10,3,2,0,96,6350,false,false,1339,172,1297,11708,Graves,43140,4812,true,9,1,3,2,83,5472,false,false,1549,1277,7198,7865,Qiyana,97637,4435,true,10,1,1,1,93,6444,false,false,1782,936,11702,6637,Zeri,5486,7282,true,9,6,0,1,114,5261,false,false,1274,1274,11702,6637,Yuumi,33734,4383,true,8,1,0,6,1,4896,false,false,false,1,10,3,0,1715,3,1762,12004,Jayce,28888,6823,true,11,2,3,2,129,7754,false,false,1640,0,11480,6332,JarvanIV,273546,5517,true,9,2,2,2,87,5277,false,false,2047,1493,10312,6885,Kassadin,43712,4720,true,10,1,1,1,106,6209,false,false,1197,0,11599,5346,Caitlyn,523275,4589,true,8,1,4,0,101,4229,false,false,1221,0,11948,6994,Senna,3162,3569,true,7,0,2,2,6,3770,false,false,false,1,11,3,1,840311,EUW1_6423648716,Platinum,SoloDuo,true
1843,0,4168,11963,Gwen,12703,5559,true,10,3,3,0,109,6998,false,false,1339,1339,7189,9815,Graves,43140,5084,true,9,1,3,2,87,5708,false,false,1549,1207,5702,10934,Qiyana,97637,4898,true,10,1,1,1,105,7130,false,false,1788,1788,2857,4024,Zeri,5486,7873,true,9,6,0,1,127,5657,false,false,1348,1348,2857,4024,Yuumi,33734,4738,true,9,1,0,6,1,5292,false,false,false,1,10,3,0,1838,1365,2932,12693,Jayce,28888,7413,true,12,3,3,2,135,8715,false,false,1790,1790,12086,7205,JarvanIV,273546,5639,true,9,2,2,2,87,5277,false,false,2067,2009,7361,7420,Kassadin,43712,5122,true,10,1,1,1,117,6712,false,false,1197,1170,13708,6507,Caitlyn,523275,4802,true,8,1,4,0,107,4505,false,false,1221,1221,8127,7961,Senna,3162,3734,true,7,0,2,2,6,4051,false,false,false,1,10,3,1,900324,EUW1_6423648716,Platinum,SoloDuo,true
1956,1956,12987,2245,Gwen,12703,5886,true,11,3,3,0,117,7369,false,false,1445,1385,5891,8601,Graves,43140,6088,true,10,2,3,2,95,6746,false,false,1678,1678,987,6355,Qiyana,97637,5334,true,11,1,2,2,105,7519,false,false,1791,1791,7090,7789,Zeri,5486,8380,true,9,6,0,1,141,6090,false,false,1348,1348,7090,7789,Yuumi,33734,4945,true,9,1,0,6,1,5725,false,false,false,1,10,3,1,1838,0,3869,13554,Jayce,28888,7941,true,12,4,4,2,141,9260,false,false,1790,1790,9360,9467,JarvanIV,273546,5996,true,9,2,2,2,95,5834,false,false,2087,2087,8044,7198,Kassadin,43712,5499,true,10,1,1,1,128,7155,false,false,1301,1301,14047,11573,Caitlyn,523275,5327,true,9,1,4,0,122,5273,false,false,1303,1303,11408,12094,Senna,3162,4076,true,8,0,2,3,6,4775,false,false,false,1,10,3,1,960341,EUW1_6423648716,Platinum,SoloDuo,true
1956,1953,8925,1239,Gwen,12703,6252,true,11,3,3,0,128,7875,false,false,1555,1555,8332,2715,Graves,43140,6545,true,11,2,3,2,107,7400,false,false,1678,1678,5592,3722,Qiyana,97637,6099,true,11,1,2,2,121,8258,false,false,2003,1946,7634,7255,Zeri,5486,8952,true,10,6,0,1,159,6614,false,false,1425,1425,7634,7255,Yuumi,33734,5185,true,10,1,0,6,1,6249,false,false,false,1,9,3,1,1838,1838,11634,5641,Jayce,28888,8663,true,12,4,4,2,154,9908,false,false,1944,1944,7685,9929,JarvanIV,273546,6343,true,10,2,2,2,103,6347,false,false,2230,2230,7583,13574,Kassadin,43712,5860,true,11,1,1,1,135,7725,false,false,1301,1301,7824,8174,Caitlyn,523275,5729,true,9,1,4,0,131,5574,false,false,1389,1388,8656,8321,Senna,3162,4347,true,9,0,2,3,7,5207,false,false,false,1,9,3,1,1020346,EUW1_6423648716,Platinum,SoloDuo,true
1956,1142,9999,4150,Gwen,12703,6594,true,11,3,3,1,134,8438,false,false,1555,1003,10400,4440,Graves,43140,7415,true,11,4,3,2,115,8032,false,false,1678,1456,11823,5810,Qiyana,97637,6411,true,11,1,2,3,121,8459,false,false,2006,2006,10632,4857,Zeri,5486,9363,true,10,6,0,2,167,7158,false,false,1430,1271,10632,4857,Yuumi,33734,5460,true,10,1,0,8,1,6794,false,false,false,2,9,3,1,1966,1809,10261,3261,Jayce,28888,8964,true,13,4,4,2,160,10288,false,false,1944,0,9871,4394,JarvanIV,273546,6514,true,10,2,3,2,105,6563,false,false,2250,2117,11701,5565,Kassadin,43712,5982,true,11,1,1,1,135,7752,false,false,1301,0,11604,4474,Caitlyn,523275,6151,true,9,1,5,0,143,5845,false,false,1389,737,10489,5290,Senna,3162,4586,true,9,0,2,3,7,5478,false,false,false,1,9,3,1,1080371,EUW1_6423648716,Platinum,SoloDuo,true
2073,1826,12721,5146,Gwen,12703,7107,true,12,3,3,2,147,9377,false,false,1668,1160,4666,8310,Graves,43140,8148,true,12,4,3,2,126,8671,false,false,1810,1810,4108,3904,Qiyana,97637,6946,true,12,1,3,5,121,8725,false,false,2486,2486,3274,6905,Zeri,5486,10234,true,11,8,0,2,170,7574,false,false,1430,1430,2625,6708,Yuumi,33734,5783,true,10,1,0,10,1,7205,false,false,false,2,9,3,1,1966,0,9578,2617,Jayce,28888,9385,true,13,5,5,2,160,10409,false,false,1944,1927,7614,10952,JarvanIV,273546,6776,true,10,2,3,3,108,6980,false,false,2270,1441,9002,9637,Kassadin,43712,6302,true,11,1,1,2,140,8436,false,false,1301,1301,14340,14390,Caitlyn,523275,6272,true,9,1,5,0,143,6004,false,false,1404,1404,14039,12044,Senna,3162,4774,true,9,0,3,4,7,5646,false,false,false,1,8,3,1,1139373,EUW1_6423648716,Platinum,SoloDuo,true
655,655,554,581,Sion,57428,500,true,1,0,0,0,0,0,false,false,625,625,593,464,Graves,290107,500,true,1,0,0,0,0,0,false,false,590,590,557,345,Ahri,31385,500,true,1,0,0,0,0,0,false,false,580,580,458,271,Caitlyn,523275,500,true,1,0,0,0,0,0,false,false,604,604,335,269,Karma,218838,500,true,1,0,0,0,0,0,false,false,false,0,11,3,0,620,620,14500,14511,Yone,327123,500,true,1,0,0,0,0,0,false,false,620,620,14539,14394,Karthus,66382,500,true,1,0,0,0,0,0,false,false,610,610,14503,14275,KSante,54759,500,true,1,0,0,0,0,0,false,false,655,655,14404,14201,Jhin,5756,500,true,1,0,0,0,0,0,false,false,560,560,14281,14199,Milio,26957,500,true,1,0,0,0,0,0,false,false,false,0,11,3,0,0,EUW1_6423648716,Platinum,SoloDuo,true
735,735,8536,4856,Sion,57428,500,true,1,0,0,0,0,0,false,false,640,640,8073,5170,Graves,290107,500,true,1,0,0,0,0,0,false,false,660,660,7696,5641,Ahri,31385,500,true,1,0,0,0,0,0,false,false,580,580,7593,2628,Caitlyn,523275,500,true,1,0,0,0,0,0,false,false,614,614,13465,2762,Karma,218838,500,true,1,0,0,0,0,0,false,false,false,0,11,3,0,700,700,7696,11725,Yone,327123,500,true,1,0,0,0,0,0,false,false,620,620,13561,12834,Karthus,66382,500,true,1,0,0,0,0,0,false,false,690,690,7966,7896,KSante,54759,500,true,1,0,0,0,0,0,false,false,655,655,12537,4859,Jhin,5756,500,true,1,0,0,0,0,0,false,false,570,570,13227,4624,Milio,26957,500,true,1,0,0,0,0,0,false,false,false,0,11,3,0,60016,EUW1_6423648716,Platinum,SoloDuo,true
735,593,12232,6638,Sion,57428,555,true,1,0,0,1,0,6,false,false,723,716,11811,7442,Graves,290107,695,true,2,0,0,1,6,361,false,false,660,534,7501,7051,Ahri,31385,607,true,1,0,0,0,5,246,false,false,580,534,11530,1790,Caitlyn,523275,618,true,1,0,0,1,3,120,false,false,614,551,12303,1471,Karma,218838,978,true,1,1,0,0,1,158,false,false,false,0,11,3,0,700,692,2457,12275,Yone,327123,584,true,1,0,0,0,3,185,false,false,620,620,8490,10495,Karthus,66382,521,true,1,0,1,0,0,0,false,false,690,487,7763,7783,KSante,54759,587,true,1,0,0,0,4,246,false,false,655,646,12323,2461,Jhin,5756,598,true,1,0,0,0,4,131,false,false,570,475,12107,2357,Milio,26957,563,true,1,0,0,0,0,131,false,false,false,0,11,3,0,120024,EUW1_6423648716,Platinum,SoloDuo,true
797,757,1139,10990,Sion,57428,758,true,2,0,1,2,2,337,false,false,811,571,10986,5319,Graves,290107,1011,true,3,0,0,2,12,737,false,false,801,630,7994,7651,Ahri,31385,926,true,3,0,0,0,15,924,false,false,657,419,11606,5657,Caitlyn,523275,1061,true,2,0,0,2,17,558,false,false,692,692,11856,3866,Karma,218838,1532,true,2,2,0,0,1,565,false,false,false,0,11,3,0,860,797,11325,5250,Yone,327123,1018,true,3,0,0,0,19,962,false,false,699,366,3606,7078,Karthus,66382,863,true,2,0,1,0,10,655,false,false,849,505,13121,4229,KSante,54759,902,true,3,0,0,0,13,778,false,false,732,187,13345,3591,Jhin,5756,1153,true,2,1,0,0,12,521,false,false,633,633,13303,7238,Milio,26957,890,true,2,0,1,1,0,295,false,false,false,0,11,3,0,180029,EUW1_6423648716,Platinum,SoloDuo,true
1045,1045,771,3366,Sion,57428,1077,true,3,0,1,2,14,1072,false,false,902,902,11612,4563,Graves,290107,1399,true,4,0,0,2,24,1164,false,false,877,601,6901,7251,Ahri,31385,1227,true,4,0,0,0,26,1477,false,false,737,620,12911,3450,Caitlyn,523275,1394,true,3,0,0,2,29,895,false,false,774,605,13587,3255,Karma,218838,1747,true,3,2,0,0,1,903,false,false,false,0,11,3,0,946,927,3916,13738,Yone,327123,1274,true,4,0,0,0,26,1332,false,false,869,634,4276,9812,Karthus,66382,1335,true,4,0,1,0,24,1313,false,false,999,653,7614,7347,KSante,54759,1058,true,3,0,0,0,15,1030,false,false,812,513,13565,4165,Jhin,5756,1311,true,3,1,0,0,14,709,false,false,633,604,13995,4391,Milio,26957,1104,true,2,0,1,1,0,446,false,false,false,0,11,3,0,240033,EUW1_6423648716,Platinum,SoloDuo,true
1179,730,1088,11166,Sion,57428,1423,true,4,0,1,2,24,1598,false,false,902,788,2859,2059,Graves,290107,1841,true,4,1,0,2,24,1202,false,false,996,982,7562,7540,Ahri,31385,1488,true,5,0,1,0,34,1938,false,false,822,586,13046,3164,Caitlyn,523275,1937,true,4,0,0,3,41,1340,false,false,860,215,13482,2779,Karma,218838,2178,true,4,2,0,1,2,1287,false,false,false,0,11,3,0,1039,838,1178,11484,Yone,327123,1690,true,5,0,0,0,41,2102,false,false,959,754,11614,7740,Karthus,66382,1968,true,5,1,1,0,32,1759,false,false,1248,1248,8560,8502,KSante,54759,1429,true,4,0,0,1,21,1363,false,false,812,812,13725,6355,Jhin,5756,1510,true,3,1,1,0,18,934,false,false,769,301,14340,14391,Milio,26957,1354,true,4,0,1,1,2,1164,false,false,false,0,11,3,0,300047,EUW1_6423648716,Platinum,SoloDuo,true
1296,554,1428,11874,Sion,57428,1678,true,5,0,1,2,32,2181,false,false,902,678,7454,9916,Graves,290107,2045,true,4,1,0,2,26,1329,false,false,1079,1074,7286,7614,Ahri,31385,2003,true,6,0,1,0,44,2586,false,false,910,910,1426,560,Caitlyn,523275,2580,true,5,1,0,3,51,1784,false,false,1100,1042,1243,825,Karma,218838,2536,true,5,2,0,2,3,1731,false,false,false,0,11,3,0,1132,293,1779,11979,Yone,327123,1869,true,6,0,0,0,44,2563,false,false,959,707,8253,10350,Karthus,66382,2199,true,5,1,1,0,37,1959,false,false,1337,626,8089,7929,KSante,54759,1762,true,5,0,0,1,31,2102,false,false,812,812,13502,5128,Jhin,5756,1675,true,3,1,2,0,20,1095,false,false,919,870,13337,4336,Milio,26957,1585,true,4,0,1,1,6,1543,false,false,false,0,11,3,0,360064,EUW1_6423648716,Platinum,SoloDuo,true
1563,0,1243,11855,Sion,57428,1906,true,6,0,2,2,39,2797,false,false,996,927,11280,4861,Graves,290107,2711,true,5,2,0,2,34,1950,false,false,1079,1079,7367,7341,Ahri,31385,2321,true,6,0,1,1,47,2847,false,false,910,550,12906,3153,Caitlyn,523275,2817,true,5,1,0,3,59,2032,false,false,1160,815,13441,2999,Karma,218838,2741,true,5,2,0,2,3,1978,false,false,false,0,11,3,0,1232,187,1756,12947,Yone,327123,2294,true,7,0,0,1,52,3380,false,false,959,724,4382,9247,Karthus,66382,2737,true,5,2,1,0,40,2157,false,false,1344,1344,8039,7832,KSante,54759,1924,true,5,0,1,1,33,2226,false,false,897,418,13173,4243,Jhin,5756,1958,true,4,1,2,0,29,1433,false,false,991,739,13777,4250,Milio,26957,1804,true,5,0,1,1,6,1881,false,false,false,0,11,3,0,420075,EUW1_6423648716,Platinum,SoloDuo,true
1693,1267,5927,13763,Sion,57428,2413,true,7,0,2,2,52,3475,false,false,1095,636,11768,2205,Graves,290107,3034,true,6,2,0,2,42,2468,false,false,1165,624,10010,5085,Ahri,31385,2695,true,7,0,1,1,60,3586,false,false,1002,906,12581,2266,Caitlyn,523275,3633,true,6,2,0,3,70,2495,false,false,1254,740,12364,2468,Karma,218838,3307,true,6,2,0,3,4,2442,false,false,false,0,11,3,0,1235,1126,5648,13676,Yone,327123,2765,true,7,0,0,1,59,3813,false,false,1054,1008,11960,3571,Karthus,66382,2957,true,6,2,1,0,44,2465,false,false,1437,1144,11861,2715,KSante,54759,2250,true,6,0,1,1,46,2868,false,false,897,463,12982,3508,Jhin,5756,2136,true,4,1,2,0,33,1580,false,false,991,0,14065,5075,Milio,26957,1969,true,5,0,2,1,6,1936,false,false,false,0,11,3,0,480095,EUW1_6423648716,Platinum,SoloDuo,true
1719,1466,1374,10830,Sion,57428,2599,true,7,0,3,2,55,3817,false,false,1095,1095,6856,4249,Graves,290107,3156,true,6,2,1,2,42,2490,false,false,1165,841,8169,6428,Ahri,31385,2881,true,7,0,1,1,64,3740,false,false,1002,1002,12382,2747,Caitlyn,523275,3776,true,6,2,1,3,71,2587,false,false,1304,959,1184,677,Karma,218838,3498,true,6,2,0,3,5,2620,false,false,false,0,11,3,0,1339,826,1462,9030,Yone,327123,3688,true,8,1,0,1,75,4954,false,false,1094,922,10494,8882,Karthus,66382,3804,true,6,3,1,1,44,2645,false,false,1501,1501,8519,8962,KSante,54759,3044,true,6,1,1,2,47,3059,false,false,985,968,13693,6560,Jhin,5756,2383,true,5,1,2,1,36,1814,false,false,991,284,12693,7147,Milio,26957,2103,true,5,0,2,1,6,1936,false,false,false,0,11,3,0,540120,EUW1_6423648716,Platinum,SoloDuo,true
1877,0,4179,13317,Sion,57428,3264,true,8,1,4,3,65,4564,false,false,1197,576,4971,8938,Graves,290107,3705,true,7,2,1,4,52,3208,false,false,1254,302,4796,8609,Ahri,31385,3633,true,8,1,1,2,71,4336,false,false,1098,1021,12887,3067,Caitlyn,523275,4195,true,7,2,1,3,85,3334,false,false,1304,1082,13581,2797,Karma,218838,3638,true,6,2,0,3,5,2658,false,false,false,0,11,3,0,1446,0,3474,13268,Yone,327123,3982,true,9,1,1,2,76,5163,false,false,1192,0,3976,12486,Karthus,66382,4511,true,7,4,2,1,56,3382,false,false,1598,1086,7151,6751,KSante,54759,3585,true,7,1,1,2,62,3845,false,false,985,791,14122,4558,Jhin,5756,2668,true,5,1,2,1,45,2218,false,false,991,991,13193,4775,Milio,26957,2238,true,5,0,2,1,6,2179,false,false,false,0,11,3,0,600130,EUW1_6423648716,Platinum,SoloDuo,true
